,abstract_id,sentence_index,synonym_tokens,original_tokens,attack_successful,num_changed,divergence,token_index,num_queries,changed_sentences,num_entities_changed,synonym_prob,semantic_sim,attack_type,synonyms_prob,num_changes_in_pred,comp_mode,original_token,synonym
27,16715577,3,",",##3 la,False,2,0.00040722923586145043,41.0,80,,,,0.9542720913887024,merge,0.04806777089834213,0.0,value_change,,
28,16715577,3,john,ruiz m,False,3,4.986378917237744e-05,18.0,81,,,,0.7733129262924194,merge,0.02213607169687748,0.0,value_change,,
29,16715577,3,",",##1 /,False,4,1.3377061804931145e-05,38.0,82,,,,0.9845243096351624,merge,0.07141118496656418,0.0,value_change,,
30,16715577,3,vill,val ##bu,False,5,1.1930382243008353e-05,13.0,83,,,,0.760269820690155,merge,0.9367429614067078,0.0,value_change,,
31,16715577,3,j,##ena h,False,6,0.0001954910549102351,15.0,84,,,,0.9093805551528931,merge,0.17808878421783447,0.0,value_change,,
32,16715577,3,en,401 ##3,False,7,0.0001863492070697248,40.0,85,,,,0.9219945669174194,merge,0.05214133486151695,0.0,value_change,,
33,16715577,3,h,90 ##1,False,8,7.906004611868411e-05,37.0,86,,,,0.9439523816108704,merge,0.015307548455893993,0.0,value_change,,
34,16715577,3,john,ramirez la,False,9,7.51137122279033e-05,29.0,87,,,,0.8489177227020264,merge,0.05816824361681938,0.0,value_change,,
35,16715577,3,",",f ##g,False,10,0.0005454770289361477,3.0,88,,,,0.9703142046928406,merge,0.014753463678061962,0.0,value_change,,
36,16715577,3,v,##na j,False,11,0.0014714624267071486,26.0,89,,,,0.9604769945144653,merge,0.06247308477759361,0.0,value_change,,
37,16715577,3,al,jimenez j,False,12,0.0025260569527745247,32.0,90,,,,0.8789372444152832,merge,0.01573582924902439,0.0,value_change,,
38,16715577,3,david,cal ##vo,False,13,0.002853496465831995,9.0,91,,,,0.9097772836685181,merge,0.03454872965812683,0.0,value_change,,
39,16715577,3,",",##che ##witz,False,14,0.0037182471714913845,1.0,92,,,,0.8131271600723267,merge,0.7864222526550293,0.0,value_change,,
40,16715577,3,iago,##chner p,False,15,0.00365317496471107,22.0,93,,,,0.8634088039398193,merge,0.11719353497028351,0.0,value_change,,
41,16715577,3,j,c,False,16,0.003951560240238905,11.0,94,,,,0.9882428646087646,replace,0.09640645235776901,0.0,value_change,,
42,16715577,3,ed,group,False,17,0.0032513171900063753,44.0,95,,,,0.8875849843025208,replace,0.023847250267863274,0.0,value_change,,
43,16715577,3,pdf,1,False,18,0.002880174433812499,6.0,96,,,,0.8551766872406006,replace,0.06128887087106705,0.0,value_change,,
44,16715577,3,sch,elias ##che,False,19,0.0035246354527771473,0.0,97,,,,0.7356610298156738,merge,0.04115496575832367,0.0,value_change,,
45,16715577,3,alum,ville,False,20,0.003366029355674982,25.0,98,,,,0.8007010817527771,replace,0.16466917097568512,0.0,value_change,,
46,16715577,3,,,False,0,,,98,,,,,,,,,,
47,16715577,4,Brazil,pol ##is,False,1,0.00018729241855908185,10.0,27,,,,0.9102684855461121,merge,0.02337503992021084,0.0,value_change,,
48,16715577,4,cho,##li o,False,2,0.0002173918765038252,8.0,28,,,,0.9279314279556274,merge,0.08176933228969574,0.0,value_change,,
49,16715577,4,More,author,False,3,0.0002530206984374672,0.0,29,,,,0.6943732500076294,replace,0.0985349640250206,0.0,value_change,,
50,16715577,4,",",hospital,False,4,0.0003325625730212778,6.0,30,,,,0.8638291358947754,replace,0.3216603398323059,0.0,value_change,,
51,16715577,4,anta,a o,False,5,0.0003245322732254863,14.0,31,,,,0.9703203439712524,merge,0.14059919118881226,0.0,value_change,,
52,16715577,4,Portugal,paulo,False,6,0.0002889924217015505,16.0,32,,,,0.9021813869476318,replace,0.04851044341921806,0.0,value_change,,
53,16715577,4,protected,1,False,7,0.0002511437050998211,4.0,33,,,,0.8713505268096924,replace,0.02871156483888626,0.0,value_change,,
54,16715577,4,e,brazil,False,8,0.0002731728891376406,18.0,34,,,,0.9567700028419495,replace,0.029262220486998558,0.0,value_change,,
55,16715577,4,ity,information,False,9,0.00019705947488546371,1.0,35,,,,0.90816330909729,replace,0.08674565702676773,0.0,value_change,,
56,16715577,4,,,False,0,,,35,,,,,,,,,,
57,16715577,5,cos,##ce,False,1,3.260121957282536e-05,28.0,73,,,,0.884985089302063,replace,0.8769766688346863,0.0,value_change,,
58,16715577,5,mia,##mic control,False,2,6.837522960267961e-06,29.0,74,,,,0.8748948574066162,merge,0.9940740466117859,0.0,value_change,,
59,16715577,5,hyper,adequate g,False,3,0.0002605610352475196,25.0,75,,,,0.9382476210594177,merge,0.8617752194404602,0.0,value_change,,
60,16715577,5,sor,anti ##dia,False,4,0.0002735171583481133,33.0,76,,,,0.8821908235549927,merge,0.17162269353866577,0.0,value_change,,
61,16715577,5,maintain,achieve adequate,False,5,0.00028323067817837,24.0,77,,,,0.9014729261398315,merge,0.2370845526456833,0.0,value_change,,
62,16715577,5,com,g @,False,6,9.456497537030373e-06,2.0,78,,,,0.9619346857070923,merge,0.06117068976163864,0.0,value_change,,
63,16715577,5,o,t ##2,False,7,0.00010077065962832421,16.0,79,,,,0.9604734182357788,merge,0.12735901772975922,0.0,value_change,,
64,16715577,5,II,2 diabetes,False,8,0.00014281364565249532,13.0,80,,,,0.8439497947692871,merge,0.1284000128507614,0.0,value_change,,
65,16715577,5,tc,##ads,False,9,0.00033914257073774934,40.0,81,,,,0.896957278251648,replace,0.09775982797145844,0.0,value_change,,
66,16715577,5,fail,often fail,False,10,0.0005819175858050585,21.0,82,,,,0.9048775434494019,merge,0.33221086859703064,0.0,value_change,,
67,16715577,5,twitter,u ##ol,False,11,0.00036577522405423224,4.0,83,,,,0.8931096196174622,merge,0.09469205141067505,0.0,value_change,,
68,16715577,5,bio,br background,False,12,0.00031311254133470356,9.0,84,,,,0.9118237495422363,merge,0.036373432725667953,0.0,value_change,,
69,16715577,5,ther,##ly ##ce,False,13,0.0004958724020980299,27.0,85,,,,0.8971304893493652,merge,0.16504760086536407,0.0,value_change,,
70,16715577,5,neuro,oral anti,False,14,0.001122545450925827,32.0,86,,,,0.8645176291465759,merge,0.4970189929008484,0.0,value_change,,
71,16715577,5,ic,##ic,False,15,0.0004696861724369228,36.0,87,,,,1.000000238418579,replace,0.631040096282959,0.0,value_change,,
72,16715577,5,org,freddy,False,16,0.0008196717244572937,0.0,88,,,,0.7796740531921387,replace,0.021921120584011078,0.0,value_change,,
73,16715577,5,iet,##bet,False,17,0.0008037260849960148,35.0,89,,,,0.9388597011566162,replace,0.279148668050766,0.0,value_change,,
74,16715577,5,medications,drugs,False,18,0.0008684223284944892,37.0,90,,,,0.9790761470794678,replace,0.4030604362487793,0.0,value_change,,
75,16715577,5,org,com,False,19,0.000813417776953429,7.0,91,,,,0.9326293468475342,replace,0.11702103912830353,0.0,value_change,,
76,16715577,5,diabetes,##dm,False,20,0.0007506482070311904,18.0,92,,,,0.9669129848480225,replace,0.9331780672073364,0.0,value_change,,
77,16715577,5,Diabetes,),False,21,0.0006670638686046004,20.0,93,,,,0.9259698390960693,insert,0.6591005921363831,0.0,value_change,,
78,16715577,5,Chronic,:,False,22,0.0004435097798705101,12.0,94,,,,0.8871791362762451,insert,0.2869280278682709,0.0,value_change,,
79,16715577,5,,,False,0,,,94,,,,,,,,,,
80,16715577,6,cos,##ce,False,1,9.775087528396398e-05,8.0,48,,,,0.8486251831054688,replace,0.9458085894584656,0.0,value_change,,
81,16715577,6,mia,##mic control,False,2,1.0094437129737344e-05,9.0,49,,,,0.8966710567474365,merge,0.9998169541358948,0.0,value_change,,
82,16715577,6,rats,these patients,False,3,0.0005775838508270681,12.0,50,,,,0.794326901435852,merge,0.23215024173259735,0.0,value_change,,
83,16715577,6,ree,##ly,False,4,8.007370342966169e-05,22.0,51,,,,0.9272574782371521,replace,0.17790758609771729,0.0,value_change,,
84,16715577,6,one,##yp ##og,False,5,0.0004791081009898335,20.0,52,,,,0.9680628776550293,merge,0.3082479238510132,0.0,value_change,,
85,16715577,6,shown,been shown,False,6,0.0006033272366039455,2.0,53,,,,0.9884725213050842,merge,0.5898930430412292,0.0,value_change,,
86,16715577,6,hyper,improve g,False,7,0.00015811827324796468,5.0,54,,,,0.8647505044937134,merge,0.6428262591362,0.0,value_change,,
87,16715577,6,symptoms,increased risk,False,8,1.0004055184253957e-05,16.0,55,,,,0.7286897897720337,merge,0.32660961151123047,0.0,value_change,,
88,16715577,6,yth,##ly ##ce,False,9,6.1612190620508045e-06,7.0,56,,,,0.9477643966674805,merge,0.25136250257492065,0.0,value_change,,
89,16715577,6,mia,##mia,False,10,4.3238811485935e-05,24.0,57,,,,0.9999997615814209,replace,0.9999531507492065,0.0,value_change,,
90,16715577,6,cemic,##ce ##mia,False,11,4.851920039072866e-06,23.0,58,,,,0.9802369475364685,merge,0.9556359648704529,0.0,value_change,,
91,16715577,6,hyp,h ##yp,False,12,4.034512585349148e-06,19.0,59,,,,0.9999997615814209,merge,0.9977681636810303,0.0,value_change,,
92,16715577,6,supplementation,insulin,False,13,0.00019388596410863101,1.0,60,,,,0.8652194142341614,insert,0.7595692276954651,0.0,value_change,,
93,16715577,6,supplementation,insulin,False,14,0.0001298261049669236,0.0,61,,,,0.7896541953086853,replace,0.10622160136699677,0.0,value_change,,
94,16715577,6,,,False,0,,,61,,,,,,,,,,
95,16715577,7,ry,##ep ##iri,False,1,0.0012996592558920383,31.0,94,,,,0.9215205907821655,merge,0.20225730538368225,0.0,value_change,,
96,16715577,7,iam,##lim ##ep,False,2,0.000910877832211554,30.0,95,,,,0.8491442203521729,merge,0.26642563939094543,0.0,value_change,,
97,16715577,7,trim,g ##lim,False,3,0.0029770033434033394,29.0,96,,,,0.8623825907707214,merge,0.09169808030128479,0.0,value_change,,
98,16715577,7,insulin,##de,False,4,0.001209613517858088,33.0,97,,,,0.8676446676254272,replace,0.08679235726594925,0.0,value_change,,
99,16715577,7,val,g ##lar,False,5,0.0006863331072963774,9.0,98,,,,0.9583503007888794,merge,0.2786552608013153,0.0,value_change,,
100,16715577,7,efficacy,the efficacy,False,6,0.00015962876204866916,3.0,99,,,,0.998582124710083,merge,0.8568052053451538,0.0,value_change,,
101,16715577,7,ty,insulin g,False,7,0.0008871689205989242,8.0,100,,,,0.8907852172851562,merge,0.14945043623447418,0.0,value_change,,
102,16715577,7,one,##yp ##og,False,8,0.000879588071256876,47.0,101,,,,0.9485071897506714,merge,0.3287864625453949,0.0,value_change,,
103,16715577,7,improves,study compared,False,9,0.000344246334861964,1.0,102,,,,0.8273495435714722,merge,0.1287621557712555,0.0,value_change,,
104,16715577,7,ree,##ly,False,10,0.00040330347837880254,49.0,103,,,,0.926091194152832,replace,0.16800516843795776,0.0,value_change,,
105,16715577,7,cos,##ce,False,11,0.00017718819435685873,40.0,104,,,,0.8058404922485352,replace,0.9791203737258911,0.0,value_change,,
106,16715577,7,mia,##mic control,False,12,0.000151011990965344,41.0,105,,,,0.8201615810394287,merge,0.9995643496513367,0.0,value_change,,
107,16715577,7,oral,np ##h,False,13,7.862089842092246e-05,14.0,106,,,,0.8861135244369507,merge,0.09649422019720078,0.0,value_change,,
108,16715577,7,Researchers,this study,False,14,0.0001239039993379265,0.0,107,,,,0.8924574851989746,merge,0.13379158079624176,0.0,value_change,,
109,16715577,7,act,##gin,False,15,3.9468992326874286e-05,11.0,108,,,,0.9117401838302612,replace,0.09733268618583679,0.0,value_change,,
110,16715577,7,dose,fixed dose,False,16,0.00036765466211363673,26.0,109,,,,0.988179624080658,merge,0.4671415388584137,0.0,value_change,,
111,16715577,7,cemic,##ce ##mia,False,17,0.00041708085336722434,50.0,110,,,,0.9750078916549683,merge,0.969826877117157,0.0,value_change,,
112,16715577,7,yth,##ly ##ce,False,18,0.0005653712432831526,39.0,111,,,,0.8629816770553589,merge,0.16244488954544067,0.0,value_change,,
113,16715577,7,gly,g ##ly,False,19,0.0005583901074714959,38.0,112,,,,0.9922662973403931,merge,0.9985587000846863,0.0,value_change,,
114,16715577,7,hyp,h ##yp,False,20,0.0007149003795348108,46.0,113,,,,1.0000003576278687,merge,0.9972135424613953,0.0,value_change,,
115,16715577,7,prevention,incidence,False,21,0.0008746115490794182,44.0,114,,,,0.6644597053527832,replace,0.34277090430259705,0.0,value_change,,
116,16715577,7,administered,",",False,22,0.0001175535871880129,18.0,115,,,,0.8711429834365845,insert,0.41987863183021545,0.0,value_change,,
117,16715577,7,administering,with,False,23,0.000238405802519992,22.0,116,,,,0.8413674831390381,insert,0.3384436368942261,0.0,value_change,,
118,16715577,7,alin,insulin,False,24,0.00029394548619166017,16.0,117,,,,0.7380613088607788,replace,0.3451228141784668,0.0,value_change,,
119,16715577,7,supplementation,##e,False,25,0.00010848703095689416,13.0,118,,,,0.8548496961593628,insert,0.06944728642702103,0.0,value_change,,
120,16715577,7,profiles,safety,False,26,0.0017838726053014398,7.0,119,,,,0.9291593432426453,insert,0.1805788278579712,0.0,value_change,,
121,16715577,7,a,in,False,27,0.002915850840508938,20.0,120,,,,0.8614250421524048,insert,0.1530994325876236,0.0,value_change,,
122,16715577,7,ine,##e,False,28,0.0009539637831039727,12.0,121,,,,0.9946388602256775,replace,0.11088117212057114,0.0,value_change,,
123,16715577,7,effectiveness,terms,False,29,3.214908792870119e-05,37.0,122,,,,0.7959585189819336,insert,0.04917379841208458,0.0,value_change,,
124,16715577,7,both,in,False,30,5.9707079344661906e-05,36.0,123,,,,0.8592110872268677,insert,0.4958728849887848,0.0,value_change,,
125,16715577,7,,,False,0,,,123,,,,,,,,,,
126,16715577,8,plus,insulin,True,1,1.427003026008606,57,123,,,,0.7975795269012451,insert,0.8614640831947327,2.0,value_change,,
127,16715577,9,one,the equivalence,False,1,0.0002590585208963603,5.0,37,,,,0.9522255659103394,merge,0.05672665685415268,0.0,value_change,,
128,16715577,9,second,the,False,2,0.000310157221974805,1.0,38,,,,0.8902719020843506,insert,0.07830841839313507,0.0,value_change,,
129,16715577,9,observed,##point,False,3,0.0004254537634551525,4.0,39,,,,0.9126294851303101,insert,0.2008477747440338,0.0,value_change,,
130,16715577,9,observed,changes,False,4,0.00038838229374960065,13.0,40,,,,0.8512855768203735,insert,0.270520955324173,0.0,value_change,,
131,16715577,9,24,-,False,5,0.0003257340576965362,10.0,41,,,,0.9009746313095093,insert,0.3898231089115143,0.0,value_change,,
132,16715577,9,1,##c,False,6,0.0002363878593314439,18.0,42,,,,0.884081244468689,insert,0.02691241167485714,0.0,value_change,,
133,16715577,9,week,24,False,7,0.0003192125877831131,8.0,43,,,,0.8978191614151001,replace,0.20450691878795624,0.0,value_change,,
134,16715577,9,7,h,False,8,0.0003898516879417002,15.0,44,,,,0.8550969362258911,insert,0.03938233479857445,0.0,value_change,,
135,16715577,9,seasonal,mean,False,9,0.00031360480352304876,12.0,45,,,,0.8195281028747559,insert,0.02680535614490509,0.0,value_change,,
136,16715577,9,The,the primary,False,10,0.00027244287775829434,0.0,46,,,,0.9170874357223511,merge,0.06657327711582184,0.0,value_change,,
137,16715577,9,b,##c,False,11,0.0002765036770142615,17.0,47,,,,0.9517289400100708,replace,0.01616540551185608,0.0,value_change,,
138,16715577,9,result,##point,False,12,0.0001367141812806949,3.0,48,,,,0.9238629341125488,replace,0.6295809745788574,0.0,value_change,,
139,16715577,9,,,False,0,,,48,,,,,,,,,,
140,16715577,10,mean,adjusted,False,1,2.5468654712312855e-05,19.0,68,,,,0.941317081451416,replace,0.07140032947063446,0.0,value_change,,
141,16715577,10,subject,-,False,2,0.0001622927957214415,42.0,69,,,,0.9194193482398987,insert,0.18432217836380005,0.0,value_change,,
142,16715577,10,respectively,reductions,False,3,0.0002796438639052212,18.0,70,,,,0.7786652445793152,insert,0.3369700014591217,0.0,value_change,,
143,16715577,10,ty,g,False,4,0.0005803268868476152,3.0,71,,,,0.989187479019165,replace,0.13028456270694733,0.0,value_change,,
144,16715577,10,strikingly,achieved,False,5,0.0007532630697824061,12.0,72,,,,0.9415884017944336,insert,0.22524288296699524,0.0,value_change,,
145,16715577,10,J,##h insulin,False,6,0.001280896831303835,9.0,73,,,,0.9516160488128662,merge,0.04673599824309349,0.0,value_change,,
146,16715577,10,cy,##lar,False,7,0.0011996424291282892,5.0,74,,,,0.9797636866569519,insert,0.26018303632736206,0.0,value_change,,
147,16715577,10,r,np,False,8,0.0014400979271158576,8.0,75,,,,0.9654325246810913,replace,0.13137982785701752,0.0,value_change,,
148,16715577,10,Cl,##ba,False,9,0.00137043627910316,14.0,76,,,,0.9728578329086304,replace,0.061445027589797974,0.0,value_change,,
149,16715577,10,summary,results,False,10,0.0013811314711347222,1.0,77,,,,0.9316294193267822,insert,0.042925022542476654,0.0,value_change,,
150,16715577,10,101,04,False,11,0.0014352075522765517,25.0,78,,,,0.9691290855407715,replace,0.123110331594944,0.0,value_change,,
151,16715577,10,na,##lar ##gin,False,12,0.0016181714599952102,4.0,79,,,,0.9627933502197266,merge,0.05632409453392029,0.0,value_change,,
152,16715577,10,df,90,False,13,0.0015977626899257302,28.0,80,,,,0.8464037179946899,replace,0.03781396523118019,0.0,value_change,,
153,16715577,10,insulin,##e,False,14,0.0017645092448219657,7.0,81,,,,0.9801936745643616,insert,0.07273020595312119,0.0,value_change,,
154,16715577,10,232,138,False,15,0.0015714929904788733,38.0,82,,,,0.9692445993423462,replace,0.01682237721979618,0.0,value_change,,
155,16715577,10,138,232,False,16,0.0014136366080492735,34.0,83,,,,0.9619770646095276,replace,0.01000835932791233,0.0,value_change,,
156,16715577,10,β,%,False,17,0.0014677284052595496,30.0,84,,,,0.8857580423355103,insert,0.07634478807449341,0.0,value_change,,
157,16715577,10,protein,##c,False,18,0.0005842462996952236,17.0,85,,,,0.9334671497344971,insert,0.0396595224738121,0.0,value_change,,
158,16715577,10,%,% ci,False,19,0.0006859411369077861,29.0,86,,,,0.9874303936958313,merge,0.13502784073352814,0.0,value_change,,
159,16715577,10,error,analysis,False,20,0.0007605996215716004,44.0,87,,,,0.8255860209465027,insert,0.0411921851336956,0.0,value_change,,
160,16715577,10,β,difference,False,21,0.0009967038640752435,22.0,88,,,,0.8938919901847839,insert,0.0634227842092514,0.0,value_change,,
161,16715577,10,β,difference,False,22,0.0013222647830843925,21.0,89,,,,0.876929521560669,replace,0.0743173137307167,0.0,value_change,,
162,16715577,10,β,mean difference,False,23,0.0010895534651353955,20.0,90,,,,0.8324030637741089,merge,0.06478514522314072,0.0,value_change,,
163,16715577,10,showed,achieved,False,24,0.0006964104832150042,11.0,91,,,,0.9634524583816528,replace,0.2479039877653122,0.0,value_change,,
164,16715577,10,results,##c reductions,False,25,0.02049635909497738,16.0,92,,,,0.9299783706665039,merge,0.10745713859796524,0.0,value_change,,
165,16715577,10,24,##7,False,26,0.020556773990392685,26.0,93,,,,0.9471908807754517,replace,0.019854318350553513,0.0,value_change,,
166,16715577,10,q,##1,False,27,0.02023100107908249,15.0,94,,,,0.9040104746818542,replace,0.07772133499383926,0.0,value_change,,
167,16715577,10,,,False,0,,,94,,,,,,,,,,
168,16715577,11,pal,h,False,1,2.9518043902498903e-06,2.0,65,,,,0.9829388856887817,replace,0.10453809052705765,0.0,value_change,,
169,16715577,11,16,30,False,2,0.00022329945932142437,28.0,66,,,,0.9715278148651123,replace,0.046379849314689636,0.0,value_change,,
170,16715577,11,hyd,g,False,3,0.00021731600281782448,13.0,67,,,,0.9600491523742676,replace,0.20060746371746063,0.0,value_change,,
171,16715577,11,b,np,False,4,0.0007175637874752283,20.0,68,,,,0.9691547751426697,insert,0.08160887658596039,0.0,value_change,,
172,16715577,11,uria,##e,False,5,0.0008479267125949264,16.0,69,,,,0.9210485219955444,replace,0.08276715129613876,0.0,value_change,,
173,16715577,11,injections,insulin,False,6,0.0012085154885426164,22.0,70,,,,0.8751357793807983,insert,0.1323769986629486,0.0,value_change,,
174,16715577,11,placebo,vs,False,7,0.0023500374518334866,18.0,71,,,,0.8151088953018188,insert,0.2269260436296463,0.0,value_change,,
175,16715577,11,cy,##lar,False,8,0.002503902418538928,15.0,72,,,,0.9405051469802856,insert,0.17913155257701874,0.0,value_change,,
176,16715577,11,serum,insulin,False,9,0.0032797877211123705,12.0,73,,,,0.8168594837188721,replace,0.11317984014749527,0.0,value_change,,
177,16715577,11,001,01,False,10,0.003499232931062579,37.0,74,,,,0.9524879455566406,replace,0.76081383228302,0.0,value_change,,
178,16715577,11,ro,##og,False,11,0.0037638309877365828,5.0,75,,,,0.9933615922927856,insert,0.1081438735127449,0.0,value_change,,
179,16715577,11,ry,##lar,False,12,0.004007753450423479,14.0,76,,,,0.9905540943145752,replace,0.07059614360332489,0.0,value_change,,
180,16715577,11,fasting,confirmed,False,13,0.02483353205025196,1.0,77,,,,0.9364259839057922,insert,0.07788419723510742,0.0,value_change,,
181,16715577,11,incidence,##mia,False,14,0.02457393705844879,8.0,78,,,,0.8737103939056396,insert,0.12051301449537277,0.0,value_change,,
182,16715577,11,induced,confirmed,False,15,0.005483405664563179,0.0,79,,,,0.9427967071533203,replace,0.07006924599409103,0.0,value_change,,
183,16715577,11,ph,##ce,False,16,0.005984856281429529,7.0,80,,,,0.9515523910522461,insert,0.4735545217990875,0.0,value_change,,
184,16715577,11,error,analysis,False,17,0.007307370658963919,40.0,81,,,,0.7503660917282104,replace,0.0380818247795105,0.0,value_change,,
185,16715577,11,hen,##yp,False,18,0.008754255250096321,4.0,82,,,,0.9846417903900146,insert,0.3158210813999176,0.0,value_change,,
186,16715577,11,0,9,False,19,0.012103034183382988,25.0,83,,,,0.9616882801055908,replace,0.4724866449832916,0.0,value_change,,
187,16715577,11,associated,lower,False,20,0.033243242651224136,10.0,84,,,,0.8633041381835938,replace,0.6190176010131836,0.0,value_change,,
188,16715577,11,iz,##yp,False,21,0.03619386628270149,3.0,85,,,,0.9660437107086182,replace,0.13292855024337769,0.0,value_change,,
189,16715577,11,16,vs,False,22,0.05122816562652588,27.0,86,,,,0.852817714214325,insert,0.0807141587138176,0.0,value_change,,
190,16715577,11,supplementation,vs,False,23,0.047742750495672226,17.0,87,,,,0.9092555642127991,replace,0.11607761681079865,0.0,value_change,,
191,16715577,11,pooled,safety,False,24,0.04823947697877884,39.0,88,,,,0.7218661308288574,replace,0.23089385032653809,0.0,value_change,,
192,16715577,11,%,vs,False,25,0.04948433116078377,26.0,89,,,,0.9346226453781128,replace,0.10330996662378311,0.0,value_change,,
193,16715577,11,8,0 %,False,26,1.0538455247879028,30.0,90,,,,0.9638098478317261,merge,0.059216443449258804,0.0,value_change,,
194,16715577,11,,,False,0,,,90,,,,,,,,,,
195,16715577,12,g,h,False,1,6.368161120917648e-05,14.0,73,,,,0.9060235023498535,insert,0.10119166970252991,0.0,value_change,,
196,16715577,12,r,h,False,2,0.3049539625644684,13.0,74,,,,0.8848909735679626,replace,0.056860435754060745,0.0,value_change,,
197,16715577,12,101,01,False,3,0.30513185262680054,41.0,75,,,,0.9755892157554626,replace,0.10787708312273026,0.0,value_change,,
198,16715577,12,experiencing,without,False,4,0.3046303391456604,24.0,76,,,,0.8492239117622375,insert,0.13523322343826294,0.0,value_change,,
199,16715577,12,group,protocol,False,5,0.3047903776168823,46.0,77,,,,0.7260012030601501,replace,0.3350583612918854,0.0,value_change,,
200,16715577,12,R,##1,False,6,0.001286191283725202,16.0,78,,,,0.9324633479118347,insert,0.0442625992000103,0.0,value_change,,
201,16715577,12,treated,patients receiving,False,7,0.306185781955719,0.0,79,,,,0.8989813327789307,merge,0.0476217083632946,0.0,value_change,,
202,16715577,12,5,0,False,8,0.30643215775489807,21.0,80,,,,0.9281206130981445,replace,0.07233371585607529,0.0,value_change,,
203,16715577,12,ry,##og,False,9,0.0031143580563366413,27.0,81,,,,0.8694384098052979,insert,0.09607087075710297,0.0,value_change,,
204,16715577,12,ty,g,False,10,0.30618053674697876,3.0,82,,,,0.9890616536140442,replace,0.23091845214366913,0.0,value_change,,
205,16715577,12,ogly,##og ##ly,False,11,0.3059062659740448,26.0,83,,,,1.000000238418579,merge,0.9984136819839478,0.0,value_change,,
