,abstract_id,sentence_index,synonym_tokens,original_tokens,attack_successful,num_changed,divergence,token_index,num_queries,changed_sentences,num_entities_changed,synonym_prob,semantic_sim,attack_type,comp_mode,original_token,synonym
72,16715577,14,overall,the,False,7,17.958843231201172,1,59,[],0,0.21670565009117126,0.8510820269584656,insert,,,
73,16715577,14,significant,lost,False,8,18.533592224121094,6,60,[],0,0.2142903357744217,0.861210823059082,insert,,,
74,16715577,14,normal,from,False,9,18.872392654418945,8,61,[],0,0.11399739980697632,0.9727219939231873,insert,,,
75,16715577,14,physical,normal,False,10,18.976320266723633,11,62,[],0,0.1784696877002716,0.8197664022445679,insert,,,
76,16715577,14,proportion,the proportion,False,11,18.998308181762695,0,63,[],0,0.3798838257789612,0.9896029829978943,merge,,,
77,16715577,14,withdrew,lost time,False,12,18.922618865966797,5,64,[],0,0.7294285893440247,0.9150668382644653,merge,,,
78,16715577,14,complications,diabetes,False,13,19.307645797729492,15,65,[],0,0.4671402871608734,0.9041144847869873,insert,,,
79,16715577,14,illness,normal activities,True,14,18.876670837402344,10,66,[13],1,0.16700738668441772,0.8418961763381958,merge,,,
80,16715577,15,diabetic,in,False,1,7.379937171936035,3,98,[],0,0.39710819721221924,0.8805208206176758,insert,,,
81,16715577,15,diabetic,with,False,2,7.63852596282959,5,99,[],0,0.09286192059516907,0.8828057050704956,insert,,,
82,16715577,15,Edit,conclusions,False,3,8.778603553771973,1,100,[],0,0.1360965073108673,0.874650239944458,insert,,,
83,16715577,15,supplementation,##e,False,4,9.792596817016602,24,101,[],0,0.22686563432216644,0.8076003789901733,insert,,,
84,16715577,15,diabetic,improving,False,5,10.234868049621582,34,102,[],0,0.17892789840698242,0.7707616090774536,insert,,,
85,16715577,15,ocy,##iri,True,6,10.840137481689453,29,103,[14],1,0.347554087638855,0.9011857509613037,insert,,,
86,16715577,16,id,pmid,False,1,2.2990894317626953,1.0,21,[],0.0,0.23183435201644897,0.9378454685211182,insert,,,
87,16715577,16,iop,med,False,2,3.6973824501037598,10.0,22,[],0.0,0.1340230256319046,0.11843333393335342,insert,,,
88,16715577,16,364,##57,False,3,3.9136264324188232,5.0,23,[],0.0,0.04203068092465401,0.9417697191238403,insert,,,
89,16715577,16,381,##57 ##7,False,4,3.599372386932373,4.0,24,[],0.0,0.02256183512508869,0.9025546312332153,merge,,,
90,16715577,16,230,##15 ##57,False,5,3.7582833766937256,3.0,25,[],1.0,0.04121475666761398,0.9220573306083679,merge,,,
91,16715577,16,Not,[,False,6,3.570526361465454,7.0,26,[],0.0,0.040060002356767654,0.27341172099113464,insert,,,
92,16715577,16,full,for,False,7,3.8564538955688477,9.0,27,[],0.0,0.014837061986327171,0.2706245183944702,insert,,,
93,16715577,16,ID,pmid,False,8,3.9274396896362305,0.0,28,[],0.0,0.031120633706450462,0.9062212705612183,replace,,,
94,16715577,16,,,False,0,,,28,,,,,,,,
95,28345162,0,osis,##b,False,1,14.441604614257812,5,8,[],0,0.1494031846523285,0.964725136756897,insert,,,
96,28345162,0,ign,##s,False,2,16.189119338989258,3,9,[],0,0.04948849231004715,0.7683156728744507,insert,,,
97,28345162,0,.',obe,True,3,16.670150756835938,1,10,[0],1,0.20490317046642303,0.9357147216796875,replace,,,
98,28345162,1,PubMed,##1,False,1,13.944997787475586,20.0,12,[],0.0,0.5518715977668762,0.8652784824371338,insert,,,
99,28345162,1,28,sep,False,2,15.766010284423828,2.0,13,[],0.0,0.007775112986564636,0.8427988290786743,insert,,,
100,28345162,1,.,##1 /,False,3,14.117339134216309,19.0,14,[],0.0,0.30096346139907837,0.9836981296539307,merge,,,
101,28345162,1,DOI,doi,False,4,15.709634780883789,15.0,15,[],0.0,0.7900794744491577,0.9853328466415405,insert,,,
102,28345162,1,org,129 ##45,False,5,14.196046829223633,23.0,16,[],0.0,0.13658127188682556,0.7867906093597412,merge,,,
103,28345162,1,web,dom,False,6,15.748028755187988,22.0,17,[],0.0,0.015787718817591667,0.9353177547454834,insert,,,
104,28345162,1,",",2017,False,7,15.913737297058105,0.0,18,[],0.0,0.08423402905464172,0.8156150579452515,replace,,,
105,28345162,1,,,False,0,,,18,,,,,,,,
106,28345162,3,phosph,##sen,True,1,15.095863342285156,11,72,[4],1,0.05052804946899414,0.7655640840530396,insert,,,
107,28345162,4,y,##mada y,False,1,10.250728607177734,1,42,[],0,0.5533374547958374,0.8648505210876465,merge,,,
108,28345162,4,y,##a m,True,2,12.195480346679688,8,43,[5],1,0.27202221751213074,0.9271436929702759,merge,,,
109,28345162,5,izations,information,False,1,9.724908828735352,1,43,[],0,0.1302957683801651,0.7634521722793579,replace,,,
110,28345162,5,ost,end,False,2,10.957841873168945,9,44,[],0,0.45426541566848755,0.6896144151687622,insert,,,
111,28345162,5,omet,ge,False,3,12.669721603393555,16,45,[],0,0.6720576882362366,0.8395533561706543,insert,,,
112,28345162,5,preventive,##tric,False,4,13.516237258911133,18,46,[],0,0.23196731507778168,0.8489818572998047,insert,,,
113,28345162,5,preventive,of,False,5,14.505889892578125,30,47,[],0,0.28601905703544617,0.7676824331283569,insert,,,
114,28345162,5,preventive,of,False,6,14.745403289794922,26,48,[],0,0.3091095983982086,0.8372225761413574,insert,,,
115,28345162,5,Department,author information,True,7,14.740541458129883,0,49,[6],1,0.06189240887761116,0.769384503364563,merge,,,
116,28345162,6,orea,k,False,1,8.2097749710083,10.0,20,[],0.0,0.6037048697471619,0.9606806039810181,insert,,,
117,28345162,6,orea,k,False,2,9.443609237670898,12.0,21,[],0.0,0.5774607062339783,0.9507709741592407,insert,,,
118,28345162,6,j,san ##of,False,3,9.23216724395752,6.0,22,[],0.0,0.07651735842227936,0.9366898536682129,merge,,,
119,28345162,6,AFP,2,False,4,9.68100357055664,1.0,23,[],0.0,0.023475779220461845,0.6703433990478516,replace,,,
120,28345162,6,student,medical,False,5,10.735631942749023,4.0,24,[],0.0,0.2717495560646057,0.7909320592880249,insert,,,
121,28345162,6,Japan,medical affairs,False,6,9.813119888305664,3.0,25,[],0.0,0.03912845626473427,0.7836768627166748,merge,,,
122,28345162,6,dan,",",False,7,10.82124137878418,14.0,26,[],0.0,0.13973775506019592,0.9625051021575928,insert,,,
123,28345162,6,ia,japan,False,8,11.308494567871094,17.0,27,[],0.0,0.06077457219362259,0.9821503162384033,insert,,,
124,28345162,6,san,",",False,9,11.583307266235352,16.0,28,[],0.0,0.1400262713432312,0.9926040172576904,insert,,,
125,28345162,6,uku,##i,False,10,12.191362380981445,8.0,29,[],0.0,0.6731647253036499,0.9125632643699646,replace,,,
126,28345162,6,,,False,0,,,29,,,,,,,,
127,28345162,7,orea,k,False,1,7.772730827331543,15.0,19,[],0.0,0.7247682809829712,0.844754695892334,insert,,,
128,28345162,7,orea,k,False,2,8.777956008911133,13.0,20,[],0.0,0.6951820254325867,0.8485006093978882,insert,,,
129,28345162,7,j,san ##of,False,3,8.639259338378906,9.0,21,[],0.0,0.0806254893541336,0.8652486801147461,merge,,,
130,28345162,7,prevention,diabetes,False,4,8.99832534790039,4.0,22,[],0.0,0.12864483892917633,0.927337110042572,insert,,,
131,28345162,7,imaging,medical,False,5,9.809412002563477,7.0,23,[],0.0,0.23108124732971191,0.9210600256919861,insert,,,
132,28345162,7,disease,cardiovascular,False,6,10.267291069030762,6.0,24,[],0.0,0.25509965419769287,0.9734398126602173,insert,,,
133,28345162,7,dan,",",False,7,10.669366836547852,17.0,25,[],0.0,0.15290622413158417,0.8507259488105774,insert,,,
134,28345162,7,uku,##i,False,8,11.215194702148438,11.0,26,[],0.0,0.6082271933555603,0.9293873906135559,replace,,,
135,28345162,7,j,japan,False,9,11.744478225708008,20.0,27,[],0.0,0.07113824784755707,0.8577877283096313,insert,,,
136,28345162,7,san,",",False,10,12.005966186523438,19.0,28,[],0.0,0.05396489426493645,0.8597404956817627,insert,,,
137,28345162,7,appendix,3,False,11,12.212472915649414,1.0,29,[],0.0,0.12389066070318222,0.7975740432739258,replace,,,
138,28345162,7,,,False,0,,,29,,,,,,,,
139,28345162,8,analy,##sta,False,1,7.52011775970459,5,21,[],0,0.30170124769210815,0.8347846269607544,insert,,,
140,28345162,8,orea,k,False,2,8.400409698486328,16,22,[],0,0.4825289249420166,0.7337021827697754,insert,,,
141,28345162,8,ese,japan,False,3,9.619511604309082,21,23,[],0,0.10920075327157974,0.7387005090713501,insert,,,
142,28345162,8,orea,k,False,4,10.530345916748047,14,24,[],0,0.46249619126319885,0.7332330942153931,insert,,,
143,28345162,8,eth,##sta ##tist,False,5,10.565990447998047,4,25,[],0,0.9243995547294617,0.7756680250167847,merge,,,
144,28345162,8,j,san ##of,False,6,10.269355773925781,10,26,[],0,0.097751684486866,0.8270854353904724,merge,,,
145,28345162,8,languages,programming,True,7,10.806726455688477,9,27,[9],1,0.6176865100860596,0.7996364235877991,insert,,,
146,28345162,9,uy,om,False,1,6.918615341186523,19.0,26,[],0.0,0.17904692888259888,0.9212495684623718,insert,,,
147,28345162,9,school,department,False,2,7.636898040771484,4.0,27,[],0.0,0.2417636513710022,0.9897482395172119,insert,,,
148,28345162,9,veterinary,general,False,3,7.8335771560668945,6.0,28,[],0.0,0.17075182497501373,0.8895901441574097,insert,,,
149,28345162,9,medical,emergency,False,4,8.526010513305664,9.0,29,[],0.0,0.7040441632270813,0.8197790384292603,insert,,,
150,28345162,9,chi,to,False,5,8.994000434875488,12.0,30,[],0.0,0.19841089844703674,0.8750414848327637,insert,,,
151,28345162,9,medicine,medicine,False,6,9.375789642333984,17.0,31,[],0.0,0.0852634459733963,0.9294942617416382,insert,,,
152,28345162,9,department,school,False,7,9.932503700256348,15.0,32,[],0.0,0.3524280786514282,0.780092716217041,insert,,,
153,28345162,9,hospital,japan,False,8,10.267024040222168,25.0,33,[],0.0,0.33671870827674866,0.9887588024139404,insert,,,
154,28345162,9,surgery,emergency care,False,9,9.911081314086914,8.0,34,[],0.0,0.22078894078731537,0.8682754635810852,merge,,,
155,28345162,9,institute,hospital,False,10,10.229207992553711,21.0,35,[],0.0,0.10653277486562729,0.9848048090934753,insert,,,
156,28345162,9,hospital,tokyo,False,11,10.369039535522461,23.0,36,[],0.0,0.6582014560699463,0.991469144821167,insert,,,
157,28345162,9,,,False,0,,,36,,,,,,,,
158,28345162,10,ondo,aim,False,1,6.778208255767822,1,70,[],0,0.031590960919857025,0.9487980008125305,insert,,,
159,28345162,10,rol,##xi,False,2,7.36148738861084,14,71,[],0,0.23238150775432587,0.7714381217956543,insert,,,
160,28345162,10,diabetic,in,True,3,8.783236503601074,27,72,[11],1,0.512246310710907,0.7988601922988892,insert,,,
161,28345162,11,icent,##cent,True,1,5.351870059967041,7,107,[16],3,0.5397475957870483,0.7567461729049683,insert,,,
162,28345162,12,ifferent,##and,False,1,16.793527603149414,11,65,[],0,0.25003156065940857,0.7542205452919006,insert,,,
163,28345162,12,ence,post,False,2,18.01056480407715,9,66,[],0,0.26289331912994385,0.9047846794128418,insert,,,
164,28345162,12,df,],False,3,19.437969207763672,48,67,[],0,0.02359004132449627,0.7509684562683105,insert,,,
165,28345162,12,Primary,the primary,False,4,18.632667541503906,0,68,[],0,0.2447555512189865,0.9847452640533447,merge,,,
166,28345162,12,measured,the change,True,5,18.00617218017578,5,69,[12],1,0.07197756320238113,0.8146838545799255,merge,,,
167,28345162,13,glutamate,##g,True,1,16.406700134277344,10,189,[13],1,0.04390587657690048,0.7772231101989746,insert,,,
168,28345162,14,phosph,##sen,False,1,6.023839473724365,3,61,[],0,0.07947889715433121,0.7445794939994812,insert,,,
169,28345162,14,urinary,maximum,True,2,7.056199073791504,15,62,[14],1,0.05927157402038574,0.7610112428665161,insert,,,
170,28345162,15,ce,##co ##al,False,1,2.4949569702148438,17,73,[],0,0.25636786222457886,0.8208326101303101,merge,,,
171,28345162,15,cholesterol,exposure,False,2,2.6651196479797363,7,74,[],0,0.11106441169977188,0.8118740320205688,replace,,,
172,28345162,15,phosph,##sen,True,3,3.930499792098999,37,75,[15],1,0.18833507597446442,0.6852554678916931,insert,,,
173,28345162,16,antidepressant,of,False,1,2.8023407459259033,3,59,[],0,0.09229078143835068,0.7892751693725586,insert,,,
174,28345162,16,rol,##xi,False,2,3.085977554321289,14,60,[],0,0.32644546031951904,0.8669928312301636,insert,,,
175,28345162,16,overall,the,False,3,3.4527807235717773,1,61,[],0,0.07700638473033905,0.9511187672615051,insert,,,
176,28345162,16,ptin,##de,False,4,3.6643848419189453,17,62,[],0,0.21304990351200104,0.8724321722984314,insert,,,
177,28345162,16,course,the incidence,False,5,3.444779872894287,0,63,[],0,0.0630856305360794,0.9204674959182739,merge,,,
178,28345162,16,ure,emerge,False,6,3.9184908866882324,6,64,[],0,0.2960374355316162,0.9100330471992493,insert,,,
179,28345162,16,specific,-,False,7,4.075201511383057,5,65,[],0,0.26739320158958435,0.9221553802490234,insert,,,
180,28345162,16,adverse,adverse,False,8,3.9063005447387695,8,66,[],0,0.36949270963668823,0.972845196723938,insert,,,
181,28345162,16,ethyl,##xi,False,9,4.421200752258301,13,67,[],0,0.3328908681869507,0.8248711228370667,replace,,,
182,28345162,16,ptin,##de,False,10,4.4589691162109375,16,68,[],0,0.9876987934112549,0.942959189414978,replace,,,
183,28345162,16,oral,with,False,11,4.45212459564209,12,69,[],0,0.12593279778957367,0.89188551902771,insert,,,
184,28345162,16,iop,##ag,True,12,4.708538055419922,27,70,[17],1,0.12205824255943298,0.8683915138244629,insert,,,
185,28345162,17,rol,##xi,False,1,7.837560176849365,4.0,62,[],0.0,0.25800374150276184,0.8347604274749756,insert,,,
186,28345162,17,yr,##lip,False,2,9.945816040039062,16.0,63,[],0.0,0.22717517614364624,0.7808656096458435,insert,,,
187,28345162,17,iop,##ag,False,3,10.790212631225586,15.0,64,[],0.0,0.0779389888048172,0.7677973508834839,insert,,,
188,28345162,17,ocy,##lar,False,4,10.960996627807617,28.0,65,[],0.0,0.18530720472335815,0.8136961460113525,insert,,,
189,28345162,17,fasting,basal,False,5,11.811700820922852,25.0,66,[],0.0,0.10694888979196548,0.8725436925888062,insert,,,
190,28345162,17,erry,g,False,6,11.828253746032715,27.0,67,[],0.0,0.14711560308933258,0.8705823421478271,insert,,,
191,28345162,17,gl,u,False,7,12.034910202026367,31.0,68,[],0.0,0.020670484751462936,0.8373860120773315,insert,,,
192,28345162,17,effect,conclusion,False,8,12.374771118164062,1.0,69,[],0.0,0.04544709995388985,0.9028131365776062,insert,,,
193,28345162,17,inhibitors,##de,False,9,12.139801025390625,7.0,70,[],0.0,0.15810588002204895,0.865060567855835,insert,,,
194,28345162,17,ethyl,##xi,False,10,12.02583122253418,3.0,71,[],0.0,0.25922420620918274,0.8713255524635315,replace,,,
195,28345162,17,ly,##ati,False,11,12.73365306854248,6.0,72,[],1.0,0.06915652751922607,0.9292337894439697,insert,,,
196,28345162,17,b,pp,False,12,13.496232986450195,9.0,73,[],1.0,0.06265504658222198,0.9507846832275391,insert,,,
197,28345162,17,et,sit,False,13,13.546562194824219,14.0,74,[],0.0,0.053391240537166595,0.822504460811615,insert,,,
198,28345162,17,q,sit ##ag,False,14,13.459012985229492,13.0,75,[],0.0,0.037051863968372345,0.9186810255050659,merge,,,
199,28345162,17,two,these,False,15,13.688871383666992,20.0,76,[],0.0,0.13998112082481384,0.9134756326675415,insert,,,
200,28345162,17,the,to,False,16,14.051263809204102,24.0,77,[],0.0,0.09449634701013565,0.9415543079376221,insert,,,
201,28345162,17,concentrations,u ##100,False,17,13.398605346679688,30.0,78,[],0.0,0.10690786689519882,0.8995844125747681,merge,,,
202,28345162,17,discontinued,well tolerated,False,18,13.434932708740234,35.0,79,[],1.0,0.0684342086315155,0.7540138959884644,merge,,,
203,28345162,17,RESULTS,conclusion,False,19,13.377885818481445,0.0,80,[],1.0,0.020047470927238464,0.8688441514968872,replace,,,
204,28345162,17,administered,added,False,20,13.344694137573242,22.0,81,[],1.0,0.157875657081604,0.9112657308578491,replace,,,
205,28345162,17,,,False,0,,,81,,,,,,,,
206,28345162,19,diet,diabetes,False,1,4.885275363922119,1.0,77,[],0.0,0.05131534859538078,0.9874622821807861,insert,,,
207,28345162,19,PubMed,##1,False,2,6.605682373046875,19.0,78,[],0.0,0.8491256833076477,0.7349309921264648,insert,,,
208,28345162,19,diabetes,metabolism published,False,3,5.738701820373535,4.0,79,[],1.0,0.37175554037094116,0.8989661931991577,merge,,,
209,28345162,19,dr,by,False,4,7.073232650756836,7.0,80,[],1.0,0.16331735253334045,0.9927890300750732,insert,,,
210,28345162,19,john,wiley,False,5,7.7184038162231445,9.0,81,[],1.0,0.056560926139354706,0.9914737939834595,insert,,,
211,28345162,19,et,sons,False,6,8.050922393798828,11.0,82,[],1.0,0.0772862583398819,0.9117426872253418,insert,,,
212,28345162,19,dx,10,False,7,8.83901596069336,15.0,83,[],1.0,0.17896369099617004,0.9371483325958252,replace,,,
213,28345162,19,DOI,doi,False,8,8.500419616699219,14.0,84,[],0.0,0.9170650839805603,0.9257086515426636,insert,,,
214,28345162,19,.,##1 /,False,9,8.575879096984863,18.0,85,[],0.0,0.06197844445705414,0.9835403561592102,merge,,,
215,28345162,19,id,##ci ##d,False,10,8.662614822387695,25.0,86,[],0.0,0.9424943923950195,0.9545431137084961,merge,,,
216,28345162,19,med,dom,False,11,8.772066116333008,21.0,87,[],0.0,0.06292857229709625,0.7488828301429749,insert,,,
217,28345162,19,",",##39 ##29,False,12,8.896713256835938,32.0,88,[],1.0,0.288911372423172,0.9655534029006958,merge,,,
218,28345162,19,978,:,False,13,9.122349739074707,28.0,89,[],1.0,0.012083768844604492,0.9067486524581909,insert,,,
219,28345162,19,pm,##45 pm,False,14,9.738245010375977,23.0,90,[],1.0,0.7329729795455933,0.980038583278656,merge,,,
220,28345162,19,id,pmid,False,15,9.828956604003906,35.0,91,[],2.0,0.618833601474762,0.9014407396316528,insert,,,
221,28345162,19,PubMed,##2,False,16,9.909957885742188,40.0,92,[],2.0,0.15412181615829468,0.7927846908569336,insert,,,
222,28345162,19,89,##55,False,17,9.982589721679688,31.0,93,[],2.0,0.02809620462357998,0.9245909452438354,insert,,,
223,28345162,19,5,##55 ##7,False,18,10.330327033996582,30.0,94,[],4.0,0.011183532886207104,0.9848792552947998,merge,,,
224,28345162,19,19,##45,False,19,10.203153610229492,37.0,95,[],3.0,0.012885074131190777,0.9239628314971924,replace,,,
225,28345162,19,98,##16 ##2,False,20,10.372432708740234,38.0,96,[],3.0,0.009760208427906036,0.9344680309295654,merge,,,
226,28345162,19,iop,med,False,21,10.796403884887695,44.0,97,[],4.0,0.08904716372489929,0.7922414541244507,insert,,,
227,28345162,19,References,med ##line,False,22,10.373679161071777,43.0,98,[],4.0,0.41081494092941284,0.7063904404640198,merge,,,
228,28345162,19,link,indexed,False,23,10.23249626159668,42.0,99,[],3.0,0.053570449352264404,0.8642240762710571,insert,,,
229,28345162,19,id,pmid,False,24,10.77686882019043,34.0,100,[],2.0,0.08955368399620056,0.9749218225479126,replace,,,
230,28345162,19,metabolism,diabetes,False,25,10.827747344970703,0.0,101,[],2.0,0.13099405169487,0.9245798587799072,replace,,,
231,28345162,19,,,False,0,,,101,,,,,,,,
